particle_type,momentum,photon_hits,is_pi,is_K,is_electron,is_muon,is_proton
K,15.331197413694778,0,0.0,1.0,0.0,0.0,0.0
K,9.99378725179523,0,0.0,1.0,0.0,0.0,0.0
K,44.94088760288734,15,0.0,1.0,0.0,0.0,0.0
K,89.079021892218,17,0.0,1.0,0.0,0.0,0.0
K,94.24201654160248,15,0.0,1.0,0.0,0.0,0.0
K,90.32834304229586,15,0.0,1.0,0.0,0.0,0.0
K,17.11789254498639,5,0.0,1.0,0.0,0.0,0.0
K,94.55582564367793,14,0.0,1.0,0.0,0.0,0.0
K,9.368786493693424,0,0.0,1.0,0.0,0.0,0.0
K,83.25107930191008,11,0.0,1.0,0.0,0.0,0.0
K,46.64261993293162,10,0.0,1.0,0.0,0.0,0.0
K,59.73013566632052,10,0.0,1.0,0.0,0.0,0.0
K,68.0394249253523,16,0.0,1.0,0.0,0.0,0.0
K,84.43633000746664,15,0.0,1.0,0.0,0.0,0.0
K,96.57879853498615,15,0.0,1.0,0.0,0.0,0.0
K,61.7103350070202,19,0.0,1.0,0.0,0.0,0.0
K,5.8562418770099205,0,0.0,1.0,0.0,0.0,0.0
K,24.920896364143307,6,0.0,1.0,0.0,0.0,0.0
K,68.10933018330624,15,0.0,1.0,0.0,0.0,0.0
K,62.18901866712457,13,0.0,1.0,0.0,0.0,0.0
K,90.8084045667697,15,0.0,1.0,0.0,0.0,0.0
K,17.128848969149864,2,0.0,1.0,0.0,0.0,0.0
K,77.4337185221769,15,0.0,1.0,0.0,0.0,0.0
K,55.89270491539769,14,0.0,1.0,0.0,0.0,0.0
K,13.78495973155734,0,0.0,1.0,0.0,0.0,0.0
K,16.349409206747673,2,0.0,1.0,0.0,0.0,0.0
K,9.943917284214903,0,0.0,1.0,0.0,0.0,0.0
K,15.28062422804384,0,0.0,1.0,0.0,0.0,0.0
K,52.17408533781516,16,0.0,1.0,0.0,0.0,0.0
K,85.43080288712419,12,0.0,1.0,0.0,0.0,0.0
K,64.1772878633194,14,0.0,1.0,0.0,0.0,0.0
K,28.907874834877337,12,0.0,1.0,0.0,0.0,0.0
K,78.97987604792267,17,0.0,1.0,0.0,0.0,0.0
K,4.956959499674187,0,0.0,1.0,0.0,0.0,0.0
K,50.03227952554055,12,0.0,1.0,0.0,0.0,0.0
K,31.274268032429134,13,0.0,1.0,0.0,0.0,0.0
K,25.463884296992024,11,0.0,1.0,0.0,0.0,0.0
K,68.20055562537664,14,0.0,1.0,0.0,0.0,0.0
K,5.9742088695009254,0,0.0,1.0,0.0,0.0,0.0
K,96.34298968628458,15,0.0,1.0,0.0,0.0,0.0
K,12.419267067032694,0,0.0,1.0,0.0,0.0,0.0
K,86.14708896775167,21,0.0,1.0,0.0,0.0,0.0
K,40.08028795494573,14,0.0,1.0,0.0,0.0,0.0
K,3.551200695265589,0,0.0,1.0,0.0,0.0,0.0
K,12.826189443303917,0,0.0,1.0,0.0,0.0,0.0
K,63.16834050201128,13,0.0,1.0,0.0,0.0,0.0
K,4.174761579106728,0,0.0,1.0,0.0,0.0,0.0
K,36.34218611820767,18,0.0,1.0,0.0,0.0,0.0
K,18.99241208309486,3,0.0,1.0,0.0,0.0,0.0
K,69.88552793711106,17,0.0,1.0,0.0,0.0,0.0
K,72.05917656493922,16,0.0,1.0,0.0,0.0,0.0
K,87.96176568378665,13,0.0,1.0,0.0,0.0,0.0
K,12.920050935047247,0,0.0,1.0,0.0,0.0,0.0
K,12.300363013043201,0,0.0,1.0,0.0,0.0,0.0
K,44.49068381242577,15,0.0,1.0,0.0,0.0,0.0
K,61.74578597617992,19,0.0,1.0,0.0,0.0,0.0
K,12.425048971628245,0,0.0,1.0,0.0,0.0,0.0
K,50.534692847444575,13,0.0,1.0,0.0,0.0,0.0
K,27.401331995771347,9,0.0,1.0,0.0,0.0,0.0
K,94.4003505453239,8,0.0,1.0,0.0,0.0,0.0
K,87.78162837594351,14,0.0,1.0,0.0,0.0,0.0
K,88.5851636815422,16,0.0,1.0,0.0,0.0,0.0
K,59.51139074292842,19,0.0,1.0,0.0,0.0,0.0
K,29.034787036629833,10,0.0,1.0,0.0,0.0,0.0
K,76.30802412153332,13,0.0,1.0,0.0,0.0,0.0
K,49.6156932280628,15,0.0,1.0,0.0,0.0,0.0
K,68.18177866154122,14,0.0,1.0,0.0,0.0,0.0
K,62.220928927553885,9,0.0,1.0,0.0,0.0,0.0
K,31.781352164551862,14,0.0,1.0,0.0,0.0,0.0
K,46.139397908428776,12,0.0,1.0,0.0,0.0,0.0
K,15.740627590651943,0,0.0,1.0,0.0,0.0,0.0
K,96.44304308064049,16,0.0,1.0,0.0,0.0,0.0
K,42.94521247380263,11,0.0,1.0,0.0,0.0,0.0
K,33.79489629896115,12,0.0,1.0,0.0,0.0,0.0
K,39.90137413404449,11,0.0,1.0,0.0,0.0,0.0
K,64.56533351573563,16,0.0,1.0,0.0,0.0,0.0
K,45.161725919779,18,0.0,1.0,0.0,0.0,0.0
K,70.97874068987718,17,0.0,1.0,0.0,0.0,0.0
K,87.67695512243036,12,0.0,1.0,0.0,0.0,0.0
K,65.29940651652811,16,0.0,1.0,0.0,0.0,0.0
K,65.40242486284905,7,0.0,1.0,0.0,0.0,0.0
K,12.326409981977605,0,0.0,1.0,0.0,0.0,0.0
K,59.01437915708082,17,0.0,1.0,0.0,0.0,0.0
K,81.7636293005554,18,0.0,1.0,0.0,0.0,0.0
K,2.5133493090683934,0,0.0,1.0,0.0,0.0,0.0
K,67.01948689241847,18,0.0,1.0,0.0,0.0,0.0
K,22.48462475806771,6,0.0,1.0,0.0,0.0,0.0
K,96.59440271327807,11,0.0,1.0,0.0,0.0,0.0
K,15.406066718038401,0,0.0,1.0,0.0,0.0,0.0
K,42.235303198101946,14,0.0,1.0,0.0,0.0,0.0
K,26.233660765399968,14,0.0,1.0,0.0,0.0,0.0
K,83.67648816050313,15,0.0,1.0,0.0,0.0,0.0
K,63.535027661973416,12,0.0,1.0,0.0,0.0,0.0
K,98.84791747926201,7,0.0,1.0,0.0,0.0,0.0
K,42.82830745587901,17,0.0,1.0,0.0,0.0,0.0
K,48.98222484310653,22,0.0,1.0,0.0,0.0,0.0
K,11.441578749958072,0,0.0,1.0,0.0,0.0,0.0
K,35.931113793397415,16,0.0,1.0,0.0,0.0,0.0
K,59.99600542816022,14,0.0,1.0,0.0,0.0,0.0
K,15.944719995905038,2,0.0,1.0,0.0,0.0,0.0
K,81.88138449514226,12,0.0,1.0,0.0,0.0,0.0
K,59.39104325143105,11,0.0,1.0,0.0,0.0,0.0
K,79.90616328747745,17,0.0,1.0,0.0,0.0,0.0
K,89.09589432229423,6,0.0,1.0,0.0,0.0,0.0
K,46.449836522923334,10,0.0,1.0,0.0,0.0,0.0
K,19.432402952185235,6,0.0,1.0,0.0,0.0,0.0
K,18.139777416074892,3,0.0,1.0,0.0,0.0,0.0
K,47.98811547991967,20,0.0,1.0,0.0,0.0,0.0
K,5.489131438747934,0,0.0,1.0,0.0,0.0,0.0
K,79.16579621593107,17,0.0,1.0,0.0,0.0,0.0
K,19.81452488268443,7,0.0,1.0,0.0,0.0,0.0
K,4.158875447444751,0,0.0,1.0,0.0,0.0,0.0
K,76.39556442528371,14,0.0,1.0,0.0,0.0,0.0
K,70.92844687065478,13,0.0,1.0,0.0,0.0,0.0
K,19.60559879693872,5,0.0,1.0,0.0,0.0,0.0
K,54.01663120812281,10,0.0,1.0,0.0,0.0,0.0
K,45.51229209762129,12,0.0,1.0,0.0,0.0,0.0
K,66.84418219064284,11,0.0,1.0,0.0,0.0,0.0
K,49.34905975413384,11,0.0,1.0,0.0,0.0,0.0
K,50.95849415307765,15,0.0,1.0,0.0,0.0,0.0
K,38.99773353434942,10,0.0,1.0,0.0,0.0,0.0
K,18.01563171340751,3,0.0,1.0,0.0,0.0,0.0
K,27.701400282112743,11,0.0,1.0,0.0,0.0,0.0
K,78.69212532469159,11,0.0,1.0,0.0,0.0,0.0
K,36.41028514556307,12,0.0,1.0,0.0,0.0,0.0
K,58.13040352835906,21,0.0,1.0,0.0,0.0,0.0
K,49.55662955485098,14,0.0,1.0,0.0,0.0,0.0
K,82.56454092940302,13,0.0,1.0,0.0,0.0,0.0
K,41.32940920793712,8,0.0,1.0,0.0,0.0,0.0
K,9.945075495180884,0,0.0,1.0,0.0,0.0,0.0
K,31.914169953817698,8,0.0,1.0,0.0,0.0,0.0
K,15.065614279910116,0,0.0,1.0,0.0,0.0,0.0
K,18.514596828437067,6,0.0,1.0,0.0,0.0,0.0
K,67.12425524743608,16,0.0,1.0,0.0,0.0,0.0
K,2.5214607782184673,0,0.0,1.0,0.0,0.0,0.0
K,65.33571292234006,16,0.0,1.0,0.0,0.0,0.0
K,12.606182584706847,0,0.0,1.0,0.0,0.0,0.0
K,87.60612960306091,8,0.0,1.0,0.0,0.0,0.0
K,71.55900386600098,17,0.0,1.0,0.0,0.0,0.0
K,18.584498889715235,3,0.0,1.0,0.0,0.0,0.0
K,71.54130333077299,11,0.0,1.0,0.0,0.0,0.0
K,41.30188957450704,9,0.0,1.0,0.0,0.0,0.0
K,57.790938392568776,13,0.0,1.0,0.0,0.0,0.0
K,61.27914331839822,19,0.0,1.0,0.0,0.0,0.0
K,30.896017712425422,17,0.0,1.0,0.0,0.0,0.0
K,58.95601222542872,12,0.0,1.0,0.0,0.0,0.0
K,71.27195286388364,15,0.0,1.0,0.0,0.0,0.0
K,36.39531172805428,15,0.0,1.0,0.0,0.0,0.0
K,85.46967110833607,12,0.0,1.0,0.0,0.0,0.0
K,20.109943200504574,11,0.0,1.0,0.0,0.0,0.0
K,68.80678514776997,15,0.0,1.0,0.0,0.0,0.0
K,35.09833624242256,15,0.0,1.0,0.0,0.0,0.0
K,3.509813163970973,0,0.0,1.0,0.0,0.0,0.0
K,27.040896683869807,5,0.0,1.0,0.0,0.0,0.0
K,21.83610056044016,13,0.0,1.0,0.0,0.0,0.0
K,46.77898376017683,15,0.0,1.0,0.0,0.0,0.0
K,30.52759336660113,11,0.0,1.0,0.0,0.0,0.0
K,49.58306182194359,19,0.0,1.0,0.0,0.0,0.0
K,91.37773204037111,11,0.0,1.0,0.0,0.0,0.0
K,26.222609091544665,11,0.0,1.0,0.0,0.0,0.0
K,61.91499383180623,12,0.0,1.0,0.0,0.0,0.0
K,34.489026585921636,16,0.0,1.0,0.0,0.0,0.0
K,79.81010279262098,15,0.0,1.0,0.0,0.0,0.0
K,96.43285067818894,14,0.0,1.0,0.0,0.0,0.0
K,4.915765441229359,0,0.0,1.0,0.0,0.0,0.0
K,73.23023108803962,10,0.0,1.0,0.0,0.0,0.0
K,56.42431257613967,12,0.0,1.0,0.0,0.0,0.0
K,29.15908160836001,7,0.0,1.0,0.0,0.0,0.0
K,29.76113431948787,11,0.0,1.0,0.0,0.0,0.0
K,10.778999861458676,0,0.0,1.0,0.0,0.0,0.0
K,61.17401741898374,13,0.0,1.0,0.0,0.0,0.0
K,11.671588185672194,0,0.0,1.0,0.0,0.0,0.0
K,53.15201250533191,20,0.0,1.0,0.0,0.0,0.0
K,97.82628071183483,17,0.0,1.0,0.0,0.0,0.0
K,88.42714509301518,13,0.0,1.0,0.0,0.0,0.0
K,51.941965332016586,8,0.0,1.0,0.0,0.0,0.0
K,15.528544399330055,0,0.0,1.0,0.0,0.0,0.0
K,53.778731991045085,8,0.0,1.0,0.0,0.0,0.0
K,73.00323154790472,7,0.0,1.0,0.0,0.0,0.0
K,75.13068440418049,22,0.0,1.0,0.0,0.0,0.0
K,8.177640831838385,0,0.0,1.0,0.0,0.0,0.0
K,56.815198859319395,15,0.0,1.0,0.0,0.0,0.0
K,79.2822704651432,21,0.0,1.0,0.0,0.0,0.0
K,80.9036296143112,13,0.0,1.0,0.0,0.0,0.0
K,55.14478755215476,13,0.0,1.0,0.0,0.0,0.0
K,62.86186451671767,14,0.0,1.0,0.0,0.0,0.0
K,77.0125927877446,13,0.0,1.0,0.0,0.0,0.0
K,92.66393203399308,14,0.0,1.0,0.0,0.0,0.0
K,84.70156447064214,12,0.0,1.0,0.0,0.0,0.0
K,97.38499683906097,14,0.0,1.0,0.0,0.0,0.0
K,96.4918368518615,10,0.0,1.0,0.0,0.0,0.0
K,73.97065171349306,12,0.0,1.0,0.0,0.0,0.0
K,3.6722626285613424,0,0.0,1.0,0.0,0.0,0.0
K,43.029746648174665,10,0.0,1.0,0.0,0.0,0.0
K,21.992292806317625,9,0.0,1.0,0.0,0.0,0.0
K,40.686476375100604,11,0.0,1.0,0.0,0.0,0.0
K,20.979221355058403,14,0.0,1.0,0.0,0.0,0.0
K,82.1527064739063,16,0.0,1.0,0.0,0.0,0.0
K,14.49686247688323,0,0.0,1.0,0.0,0.0,0.0
K,61.58508519959118,21,0.0,1.0,0.0,0.0,0.0
K,32.09367037686942,14,0.0,1.0,0.0,0.0,0.0
K,41.591858999864456,20,0.0,1.0,0.0,0.0,0.0
K,25.67063821569618,7,0.0,1.0,0.0,0.0,0.0
K,8.07781352426332,0,0.0,1.0,0.0,0.0,0.0
K,15.255138831947276,0,0.0,1.0,0.0,0.0,0.0
K,77.34144071892037,13,0.0,1.0,0.0,0.0,0.0
K,63.28380514616624,12,0.0,1.0,0.0,0.0,0.0
K,52.687434298906155,14,0.0,1.0,0.0,0.0,0.0
K,79.1572590005502,13,0.0,1.0,0.0,0.0,0.0
K,80.3765011573842,12,0.0,1.0,0.0,0.0,0.0
K,5.440084121130855,0,0.0,1.0,0.0,0.0,0.0
K,66.68113245059396,12,0.0,1.0,0.0,0.0,0.0
K,7.648810495921259,0,0.0,1.0,0.0,0.0,0.0
K,82.15092325616071,14,0.0,1.0,0.0,0.0,0.0
K,8.68655726528553,0,0.0,1.0,0.0,0.0,0.0
K,46.166406343848074,7,0.0,1.0,0.0,0.0,0.0
K,9.530970544692504,0,0.0,1.0,0.0,0.0,0.0
K,91.86479470423372,23,0.0,1.0,0.0,0.0,0.0
K,81.22780616909691,15,0.0,1.0,0.0,0.0,0.0
K,82.89722803303552,13,0.0,1.0,0.0,0.0,0.0
K,46.55857436664769,10,0.0,1.0,0.0,0.0,0.0
K,79.50126894938177,19,0.0,1.0,0.0,0.0,0.0
K,71.9357662543633,14,0.0,1.0,0.0,0.0,0.0
K,42.19356198820281,10,0.0,1.0,0.0,0.0,0.0
K,10.396268437370225,0,0.0,1.0,0.0,0.0,0.0
K,63.117986440975436,10,0.0,1.0,0.0,0.0,0.0
K,59.011638588185555,14,0.0,1.0,0.0,0.0,0.0
K,10.456960379219048,0,0.0,1.0,0.0,0.0,0.0
K,63.52037781884116,18,0.0,1.0,0.0,0.0,0.0
K,76.95020861452709,19,0.0,1.0,0.0,0.0,0.0
K,23.50630253332062,4,0.0,1.0,0.0,0.0,0.0
K,14.73868183728261,0,0.0,1.0,0.0,0.0,0.0
K,66.62446696481275,14,0.0,1.0,0.0,0.0,0.0
K,43.215766789141746,11,0.0,1.0,0.0,0.0,0.0
K,31.667643119314743,11,0.0,1.0,0.0,0.0,0.0
K,57.13731691596007,10,0.0,1.0,0.0,0.0,0.0
K,67.23795336866992,18,0.0,1.0,0.0,0.0,0.0
K,20.271934924950543,7,0.0,1.0,0.0,0.0,0.0
K,2.7187594608003174,0,0.0,1.0,0.0,0.0,0.0
K,53.486738464198794,8,0.0,1.0,0.0,0.0,0.0
K,90.43920247133214,24,0.0,1.0,0.0,0.0,0.0
K,53.01041036733338,11,0.0,1.0,0.0,0.0,0.0
K,83.66324302417061,15,0.0,1.0,0.0,0.0,0.0
K,34.201771109475416,8,0.0,1.0,0.0,0.0,0.0
K,54.12826605559243,15,0.0,1.0,0.0,0.0,0.0
K,67.57234607596544,12,0.0,1.0,0.0,0.0,0.0
K,14.388668911122776,0,0.0,1.0,0.0,0.0,0.0
K,28.14405960901866,10,0.0,1.0,0.0,0.0,0.0
K,70.349578860345,20,0.0,1.0,0.0,0.0,0.0
K,74.39063036309366,16,0.0,1.0,0.0,0.0,0.0
K,31.16056236227011,15,0.0,1.0,0.0,0.0,0.0
K,95.169088186883,19,0.0,1.0,0.0,0.0,0.0
K,71.50700954421421,21,0.0,1.0,0.0,0.0,0.0
K,14.768047794119433,0,0.0,1.0,0.0,0.0,0.0
K,90.45027624155789,14,0.0,1.0,0.0,0.0,0.0
K,35.829113095345086,17,0.0,1.0,0.0,0.0,0.0
K,19.51306718647822,6,0.0,1.0,0.0,0.0,0.0
K,59.91462683111324,14,0.0,1.0,0.0,0.0,0.0
K,41.86796885159474,17,0.0,1.0,0.0,0.0,0.0
K,31.876723458600367,8,0.0,1.0,0.0,0.0,0.0
K,59.53975099925211,14,0.0,1.0,0.0,0.0,0.0
K,44.7856015819929,15,0.0,1.0,0.0,0.0,0.0
K,81.28781199886832,10,0.0,1.0,0.0,0.0,0.0
K,84.20327905153984,8,0.0,1.0,0.0,0.0,0.0
K,11.229987836207036,0,0.0,1.0,0.0,0.0,0.0
K,84.58344008730249,12,0.0,1.0,0.0,0.0,0.0
K,16.96434941710937,6,0.0,1.0,0.0,0.0,0.0
K,88.3179303783955,12,0.0,1.0,0.0,0.0,0.0
K,24.35484323161498,10,0.0,1.0,0.0,0.0,0.0
K,34.81243130263886,13,0.0,1.0,0.0,0.0,0.0
K,29.446891339206974,17,0.0,1.0,0.0,0.0,0.0
K,24.48416884150004,8,0.0,1.0,0.0,0.0,0.0
K,60.65940222990936,17,0.0,1.0,0.0,0.0,0.0
K,73.06565549896128,9,0.0,1.0,0.0,0.0,0.0
K,25.025795422598666,9,0.0,1.0,0.0,0.0,0.0
K,74.4405363829962,14,0.0,1.0,0.0,0.0,0.0
K,69.85999925374992,13,0.0,1.0,0.0,0.0,0.0
K,44.27384529051503,12,0.0,1.0,0.0,0.0,0.0
K,83.3779694681786,18,0.0,1.0,0.0,0.0,0.0
K,92.29065849752615,22,0.0,1.0,0.0,0.0,0.0
K,82.2331257376647,10,0.0,1.0,0.0,0.0,0.0
K,5.310903106135128,0,0.0,1.0,0.0,0.0,0.0
K,30.82116254217578,11,0.0,1.0,0.0,0.0,0.0
K,60.75686044138526,19,0.0,1.0,0.0,0.0,0.0
K,42.41612843418134,12,0.0,1.0,0.0,0.0,0.0
K,3.264261286285941,0,0.0,1.0,0.0,0.0,0.0
K,69.28357765802106,18,0.0,1.0,0.0,0.0,0.0
K,91.02069263523897,11,0.0,1.0,0.0,0.0,0.0
K,41.02675900327435,11,0.0,1.0,0.0,0.0,0.0
K,56.793666664426375,11,0.0,1.0,0.0,0.0,0.0
K,50.683324119083764,16,0.0,1.0,0.0,0.0,0.0
K,71.23679635009873,14,0.0,1.0,0.0,0.0,0.0
K,13.288958800159609,0,0.0,1.0,0.0,0.0,0.0
K,80.28112681103174,12,0.0,1.0,0.0,0.0,0.0
K,73.8877206877169,8,0.0,1.0,0.0,0.0,0.0
K,39.51191452987599,14,0.0,1.0,0.0,0.0,0.0
K,85.06288947409561,22,0.0,1.0,0.0,0.0,0.0
K,78.91646404159923,11,0.0,1.0,0.0,0.0,0.0
K,83.1854651306862,12,0.0,1.0,0.0,0.0,0.0
K,82.94759901671951,25,0.0,1.0,0.0,0.0,0.0
K,35.970357596973805,12,0.0,1.0,0.0,0.0,0.0
K,59.38845247038953,11,0.0,1.0,0.0,0.0,0.0
K,55.63543061344209,11,0.0,1.0,0.0,0.0,0.0
K,36.74884123333985,10,0.0,1.0,0.0,0.0,0.0
K,99.68117584274003,22,0.0,1.0,0.0,0.0,0.0
K,86.01578043398715,11,0.0,1.0,0.0,0.0,0.0
K,56.74039060306618,16,0.0,1.0,0.0,0.0,0.0
K,71.78232689665576,14,0.0,1.0,0.0,0.0,0.0
K,67.18007626995391,15,0.0,1.0,0.0,0.0,0.0
K,89.86245898833918,11,0.0,1.0,0.0,0.0,0.0
K,93.18132369655693,21,0.0,1.0,0.0,0.0,0.0
K,23.823512354927377,8,0.0,1.0,0.0,0.0,0.0
K,84.26896660614591,19,0.0,1.0,0.0,0.0,0.0
K,72.96800203578586,20,0.0,1.0,0.0,0.0,0.0
K,30.97940590654457,15,0.0,1.0,0.0,0.0,0.0
K,96.11830462319979,8,0.0,1.0,0.0,0.0,0.0
K,52.405074040451275,15,0.0,1.0,0.0,0.0,0.0
K,43.44344719087265,12,0.0,1.0,0.0,0.0,0.0
K,25.084205360640432,9,0.0,1.0,0.0,0.0,0.0
K,4.514445622235872,0,0.0,1.0,0.0,0.0,0.0
K,3.547560134431004,0,0.0,1.0,0.0,0.0,0.0
K,8.841782316394434,0,0.0,1.0,0.0,0.0,0.0
K,95.84119654626362,12,0.0,1.0,0.0,0.0,0.0
K,41.39895035224248,18,0.0,1.0,0.0,0.0,0.0
K,49.96159056084942,15,0.0,1.0,0.0,0.0,0.0
K,63.28432902997616,13,0.0,1.0,0.0,0.0,0.0
K,90.69965239780925,12,0.0,1.0,0.0,0.0,0.0
K,64.37672411384379,9,0.0,1.0,0.0,0.0,0.0
K,70.89284296586673,16,0.0,1.0,0.0,0.0,0.0
K,56.92122685009527,21,0.0,1.0,0.0,0.0,0.0
K,57.13010595095102,14,0.0,1.0,0.0,0.0,0.0
K,71.809193147379,7,0.0,1.0,0.0,0.0,0.0
K,28.39137956049436,4,0.0,1.0,0.0,0.0,0.0
K,25.544151832354256,15,0.0,1.0,0.0,0.0,0.0
K,53.32676218773912,19,0.0,1.0,0.0,0.0,0.0
K,47.59217434126161,11,0.0,1.0,0.0,0.0,0.0
K,34.173163255797306,9,0.0,1.0,0.0,0.0,0.0
K,18.779298592424873,2,0.0,1.0,0.0,0.0,0.0
K,13.409990339775412,0,0.0,1.0,0.0,0.0,0.0
K,28.103702037804055,13,0.0,1.0,0.0,0.0,0.0
K,94.7770448911748,18,0.0,1.0,0.0,0.0,0.0
K,2.1242250590384115,0,0.0,1.0,0.0,0.0,0.0
K,62.8428671145792,12,0.0,1.0,0.0,0.0,0.0
K,67.76705688119357,12,0.0,1.0,0.0,0.0,0.0
K,3.32871032007313,0,0.0,1.0,0.0,0.0,0.0
K,34.8608554809168,14,0.0,1.0,0.0,0.0,0.0
K,42.58066309249912,6,0.0,1.0,0.0,0.0,0.0
K,58.67709990702374,21,0.0,1.0,0.0,0.0,0.0
K,30.839189867554186,14,0.0,1.0,0.0,0.0,0.0
K,46.481018794142024,17,0.0,1.0,0.0,0.0,0.0
K,7.90786224842065,0,0.0,1.0,0.0,0.0,0.0
K,49.075833194906615,22,0.0,1.0,0.0,0.0,0.0
K,90.41036177423129,17,0.0,1.0,0.0,0.0,0.0
K,82.62107238117403,10,0.0,1.0,0.0,0.0,0.0
K,97.04271068008718,10,0.0,1.0,0.0,0.0,0.0
K,60.23805062254026,13,0.0,1.0,0.0,0.0,0.0
K,40.291965656499045,13,0.0,1.0,0.0,0.0,0.0
K,98.86457820179328,18,0.0,1.0,0.0,0.0,0.0
K,56.19322195076961,10,0.0,1.0,0.0,0.0,0.0
K,52.965612734586884,7,0.0,1.0,0.0,0.0,0.0
K,61.09850035886546,14,0.0,1.0,0.0,0.0,0.0
K,20.319722367367604,6,0.0,1.0,0.0,0.0,0.0
K,25.66104263310113,9,0.0,1.0,0.0,0.0,0.0
K,13.165942136768495,0,0.0,1.0,0.0,0.0,0.0
K,55.417643766779605,21,0.0,1.0,0.0,0.0,0.0
K,60.526259299128,17,0.0,1.0,0.0,0.0,0.0
K,16.590033478808223,2,0.0,1.0,0.0,0.0,0.0
K,55.208899725077956,17,0.0,1.0,0.0,0.0,0.0
K,30.574905110461994,6,0.0,1.0,0.0,0.0,0.0
K,55.28261097395911,16,0.0,1.0,0.0,0.0,0.0
K,87.62312477594473,13,0.0,1.0,0.0,0.0,0.0
K,98.34538824209761,19,0.0,1.0,0.0,0.0,0.0
K,93.17614047006099,12,0.0,1.0,0.0,0.0,0.0
K,65.32145793225513,13,0.0,1.0,0.0,0.0,0.0
K,79.48267774796973,16,0.0,1.0,0.0,0.0,0.0
K,39.66617694137062,11,0.0,1.0,0.0,0.0,0.0
K,17.14615378384413,5,0.0,1.0,0.0,0.0,0.0
K,69.28798496751234,13,0.0,1.0,0.0,0.0,0.0
K,69.62688138258936,8,0.0,1.0,0.0,0.0,0.0
K,75.59669209787056,8,0.0,1.0,0.0,0.0,0.0
K,41.27915877571012,11,0.0,1.0,0.0,0.0,0.0
K,83.64009624769476,18,0.0,1.0,0.0,0.0,0.0
K,28.89889189969382,8,0.0,1.0,0.0,0.0,0.0
K,89.30211821256815,19,0.0,1.0,0.0,0.0,0.0
K,22.33821862933873,4,0.0,1.0,0.0,0.0,0.0
K,36.49901293377188,9,0.0,1.0,0.0,0.0,0.0
K,97.93467792103722,20,0.0,1.0,0.0,0.0,0.0
K,55.10677516901041,23,0.0,1.0,0.0,0.0,0.0
K,43.74331918521996,11,0.0,1.0,0.0,0.0,0.0
K,6.065327487415515,0,0.0,1.0,0.0,0.0,0.0
K,4.362773968681033,0,0.0,1.0,0.0,0.0,0.0
K,60.492393701169924,21,0.0,1.0,0.0,0.0,0.0
K,66.79656111278584,19,0.0,1.0,0.0,0.0,0.0
K,60.838597054489156,13,0.0,1.0,0.0,0.0,0.0
K,3.342824708839172,0,0.0,1.0,0.0,0.0,0.0
K,88.68449101737662,17,0.0,1.0,0.0,0.0,0.0
K,25.626831548520034,6,0.0,1.0,0.0,0.0,0.0
K,35.19146397717182,13,0.0,1.0,0.0,0.0,0.0
K,11.333440905137627,0,0.0,1.0,0.0,0.0,0.0
K,19.77626043069213,4,0.0,1.0,0.0,0.0,0.0
K,81.03130513885394,14,0.0,1.0,0.0,0.0,0.0
K,89.11217451359987,22,0.0,1.0,0.0,0.0,0.0
K,33.96049756711929,10,0.0,1.0,0.0,0.0,0.0
K,25.550029459829272,9,0.0,1.0,0.0,0.0,0.0
K,98.66488538129158,14,0.0,1.0,0.0,0.0,0.0
K,19.587903914953763,8,0.0,1.0,0.0,0.0,0.0
K,57.09703874911837,15,0.0,1.0,0.0,0.0,0.0
K,95.69220897263426,10,0.0,1.0,0.0,0.0,0.0
K,46.69575543511174,15,0.0,1.0,0.0,0.0,0.0
K,24.93058613798797,5,0.0,1.0,0.0,0.0,0.0
K,61.872787432540576,14,0.0,1.0,0.0,0.0,0.0
K,6.910147816517195,0,0.0,1.0,0.0,0.0,0.0
K,30.044940528319454,11,0.0,1.0,0.0,0.0,0.0
K,39.47027026603769,12,0.0,1.0,0.0,0.0,0.0
K,72.70206149559782,12,0.0,1.0,0.0,0.0,0.0
K,10.512037804726768,0,0.0,1.0,0.0,0.0,0.0
K,9.119992179503932,0,0.0,1.0,0.0,0.0,0.0
K,53.59830112811035,10,0.0,1.0,0.0,0.0,0.0
K,43.821446624266876,9,0.0,1.0,0.0,0.0,0.0
K,74.16583155678914,16,0.0,1.0,0.0,0.0,0.0
K,17.7626478796487,5,0.0,1.0,0.0,0.0,0.0
K,46.020625092281726,19,0.0,1.0,0.0,0.0,0.0
K,14.07726974425382,0,0.0,1.0,0.0,0.0,0.0
K,8.620960135258219,0,0.0,1.0,0.0,0.0,0.0
K,94.89962092058401,14,0.0,1.0,0.0,0.0,0.0
K,36.78020694633892,12,0.0,1.0,0.0,0.0,0.0
K,12.585747916165637,0,0.0,1.0,0.0,0.0,0.0
K,85.14832094347189,20,0.0,1.0,0.0,0.0,0.0
K,4.134982608553271,0,0.0,1.0,0.0,0.0,0.0
K,16.710250620921734,1,0.0,1.0,0.0,0.0,0.0
K,51.158879693472635,15,0.0,1.0,0.0,0.0,0.0
K,38.57962054402328,12,0.0,1.0,0.0,0.0,0.0
K,88.86795941279075,13,0.0,1.0,0.0,0.0,0.0
K,9.622476473966449,0,0.0,1.0,0.0,0.0,0.0
K,76.63961285406288,15,0.0,1.0,0.0,0.0,0.0
K,72.66009577546181,9,0.0,1.0,0.0,0.0,0.0
